group,variable,value
11,7,0.903856868693122
11,8,0.3578282671949483
11,9,5.387234569429827
11,10,4.352132730762088
11,11,0.2823005014548381
11,12,5.421903052064632
11,13,1.2876864978641738
11,14,1.2418745743824675
11,15,1.0474834396087414
11,16,24.522998823747912
11,17,2.1816380858044946
11,18,2.2076394477805983
11,19,39.624837491487646
12,0,4.468237641044823
12,1,6.152982981110903
12,2,2.194376909170251
12,3,0.8852315940402719
12,4,0.7574340751823452
12,5,0.2072813415622467
12,6,2.7803752883236705
12,7,16.769528084284023
12,8,4.490056729630322
12,9,3.255719718222056
12,10,6.260519917710866
12,11,0.8961411383330216
12,12,4.1565363755376845
12,13,3.692101489932049
12,14,1.5008415934168693
12,15,1.4696714668661557
12,16,26.647341188205225
12,17,3.851069135340689
12,18,3.7497662240508696
12,19,5.814787108035659
13,0,6.845251573751189
13,1,6.458040849599203
13,2,1.1072868076626965
13,3,2.28024093111725
13,4,0.9770843711788416
13,5,0.3883429192518454
13,6,37.522077804447264
13,7,0.4517458448439835
13,8,0.8661292513926
13,9,1.980209229654454
13,10,6.145555002037952
13,11,0.1132195099859608
13,12,4.133644309587428
13,13,1.8567999637697568
13,14,1.9666228884561388
13,15,1.6790453330917985
13,16,16.652325528735112
13,17,3.416964811376296
13,18,4.518590643539695
13,19,0.640822426520538
14,0,4.455048290488064
14,1,4.21431232625455
14,2,0.7651964577422405
14,3,1.6765540366262577
14,4,0.945748430917376
14,5,0.313816524804402
14,6,0.7737941707505804
14,7,1.698048319147107
14,8,2.814318058063222
14,9,2.292723468890608
14,10,4.313186025850458
14,11,0.3009199552918923
14,12,4.013699022726621
14,13,19.114148969707397
14,14,1.1348981171008512
14,15,22.266643739431977
14,16,21.3409566388674
14,17,3.227008282463532
14,18,3.5866792766457456
14,19,0.7522998882297308
15,0,3.890722944706559
15,1,4.68998516419626
15,2,4.744784078910437
15,3,2.090378112511528
15,4,0.6027880618559457
15,5,0.2071666287974979
15,6,1.4555126371643567
15,7,0.8326761918763951
15,8,7.388497574145604
15,9,1.852470629118272
15,10,6.922038519627368
15,11,0.2178590999612397
15,12,4.088533661235783
15,13,3.2491746748820485
15,14,4.232882021946297
15,15,1.305818040871971
15,16,19.922746895841964
15,17,22.36731311565244
15,18,9.410711182988278
15,19,0.527940763709753
16,0,13.79234938535793
16,1,6.686868371315661
16,2,4.239234001343309
16,3,3.122412958248075
16,4,0.9996719826306992
16,5,0.1390168850845816
16,6,2.3133034473063527
16,7,0.8153574608331641
16,8,0.7185142375158151
16,9,2.9349744615048188
16,10,11.286921478889738
16,11,0.4732822042767217
16,12,7.731837990659315
16,13,3.730026085190797
16,14,2.758469877071586
16,15,0.9309445338248388
16,16,22.564471032942315
16,17,7.096109089205105
16,18,5.8699489230096376
16,19,1.796285593789538
17,0,3.1273724167018138
17,1,7.376634331505693
17,2,0.6895824546604808
17,3,3.201180936313792
17,4,26.02277520033741
17,5,0.3859131168283424
17,6,1.1893715731758752
17,7,0.6389708983551244
17,8,0.4323070434415858
17,9,13.43104175453395
17,10,3.871784057359764
17,11,0.3353015605229861
17,12,0.919443272880641
17,13,1.4065795023196963
17,14,0.997469422184732
17,15,0.8350906790383803
17,16,28.477435681147195
17,17,3.7326022775200336
17,18,2.610712779417967
17,19,0.3184310417545339
18,0,5.850791374276494
18,1,4.953132203042565
18,2,1.6314091072068844
18,3,3.689238334272397
18,4,0.3470265840290939
18,5,0.7977769809967731
18,6,1.9694719049326437
18,7,0.4379449879629156
18,8,0.7644829175843877
18,9,1.4047533678225683
18,10,6.41166828868514
18,11,0.1779951851662142
18,12,23.875685089381754
18,13,2.9017056804794343
18,14,3.069456538441838
18,15,2.453516365312708
18,16,19.740818521743584
18,17,6.4808174973108645
18,18,11.002407416892895
18,19,2.0399016544588435
19,0,3.6010273972602738
19,1,4.148972602739726
19,2,21.09075342465753
19,3,0.9589041095890412
19,4,1.018835616438356
19,5,0.5085616438356164
19,6,1.0119863013698631
19,7,0.6986301369863014
19,8,13.472602739726028
19,9,1.5102739726027397
19,10,5.724315068493151
19,11,0.3321917808219178
19,12,1.919520547945205
19,13,3.547945205479452
19,14,2.2003424657534247
19,15,0.9554794520547946
19,16,24.876712328767123
19,17,6.835616438356164
19,18,5.4006849315068495
19,19,0.1866438356164383
