,author,community
935,Jiarui_Liu,144
936,Atsushi_Kikuchi,130
937,Atsushi_Imiya,170
938,Tomoya_Sakai_0002,170
939,Zhanghui_Kuang,147
940,Yimin_Chen,147
941,Athanasios_Katsamanis,26
942,Jin_Xie_0001,32
943,Margarita_Ramírez-Ramírez,148
944,Youngseok_Jang,171
945,Hojoon_Shin,171
946,Philippe_Weinzaepfel,9
947,Grégory_Rogez,9
948,Kanta_Kaneda,13
949,Komei_Sugiura,13
950,Jiri_Matas,65
951,Chi-Chia_Huang,172
952,Jane_Yung-jen_Hsu,172
953,H._Jin_Kim,171
954,Tong_Zhang_0023,11
955,Chia-Yuan_Chang,142
956,Karen_Bartholomeyczik,139
957,Shuo-En_Chang,142
958,Benjamin_Busam,4
959,Chengquan_Zhang,55
960,Berkan_Solmaz,169
961,Silong_Peng,54
962,Chen_Kong,3
963,Kalun_Ho,173
964,Margret_Keuper,173
965,Matthew_Barthet,22
966,Philipp_Werner,174
967,Ayoub_Al-Hamadi,174
968,Taylan_K._Sen,62
969,Mohammed_Ehsan_Hoque,62
970,Cheng-Hsun_Lei,11
971,Cheng_Chen_0016,168
972,Tolga_Birdal,4
973,Philippe_Guillotel,153
974,Youngjun_Cho,17
975,Paramanand_Chandramouli,4
976,Maurizio_Mancini,17
977,Giovanna_Varni,17
978,Pierluigi_Taddei,116
979,Yoren_Gaffary,35
980,Christian_Mühl,15
981,Brendan_Z._Allison,15
982,Dirk_Heylen,15
983,Maria_Karam,84
984,Frank_A._Russo,84
985,Deborah_I._Fels,84
986,Tsumugi_Iida,13
987,Jindong_Gu,175
988,Volker_Tresp,175
989,Tran_Duy_Linh,176
990,Masayuki_Arai,176
991,Chih-Yuan_Yang,172
992,Jingjing_Wang_0005,125
993,Shu-Yu_Hsu,172
994,Zahid_Hussain,151
995,Karim_Elhadji_Daou,177
996,Evgeny_Tetin,177
997,Igor_Samenko,177
998,Ilya_Ivanov,177
999,Tao_Pu_0002,157
1000,Nick_Barnes,39
1001,Phong_Nguyen_0001,65
1002,Simon_Giebenhain,18
1003,Hossein_Ghanei-Yakhdan,145
1004,Ma._Mercedes_T._Rodrigo,178
1005,Ryan_Shaun_Joazeiro_de_Baker,178
1006,Xu_Zhao,67
1007,Tianwei_Lin,67
1008,Kim_Steenstrup_Pedersen,58
1009,Sharon_Baurley,17
1010,Soumya_Tripathy,65
1011,Hemant_Kumar_Singh,20
1012,Tapabrata_Ray,20
1013,Xia_Zeng,106
1014,Helge_Rhodin,32
1015,Xiu-Shen_Wei,77
1016,Xiang_Chen_0015,158
1017,Qinglin_Liu,179
1018,Shengping_Zhang,179
1019,Zhulun_Yang,73
1020,Fengxiang_Yang,180
1021,Shaozi_Li,180
1022,Zhiming_Luo,180
1023,Hiroki_Ohashi,181
1024,Katsuyuki_Nakamura,181
1025,Hiroki_Matsuno,150
1026,Hiroki_Masumoto,182
1027,Shunsuke_Nakakura,182
1028,Hiroki_Hamasaki,2
1029,Filippo_Lanubile,183
1030,Nicole_Novielli,183
1031,Fuqiang_Zhou,24
1032,Xuan-Phung_Huynh,184
1033,Yong-Guk_Kim,184
1034,Zuoxin_Li,24
1035,Sang-Min_Park,184
1036,Hayko_Riemenschneider,38
1037,Xiang_Fu,124
1038,Muhammed_Kocabas,38
1039,Otmar_Hilliges,38
1040,Xiang_Li_0046,11
1041,Yi_Fang_0006,11
1042,Pengfei_Yu,95
1043,Yun_Huang,95
1044,Zidong_Guo,49
1045,Zihan_Wen,164
1046,Xinneng_Yang,152
1047,Yan_Wu_0011,152
1048,Sanjeev_Kumar_Sharma,118
1049,Zicong_Fan,38
1050,Hayato_Itoh,170
1051,Albert_C._Cruz,36
1052,Hassan_Abu_Alhaija,45
1053,Andreas_Geiger_0001,45
1054,Sangeet_Kumar,133
1055,Hou-Ning_Hu,48
1056,Hsien-Tzu_Cheng,48
1057,Lingxiao_He,185
1058,Chi_Zhang_0026,185
1059,Fu-Hsiang_Chan,48
1060,Woobin_Im,186
1061,Sungeun_Hong,186
1062,Sung-Eui_Yoon,186
1063,Fangneng_Zhan,187
1064,Shijian_Lu,187
1065,Liansheng_Zhuang,188
1066,Shafei_Wang,188
1067,Xuesong_Deng,0
1068,Fatemeh_Sadat_Saleh,11
1069,Min_Cao,54
1070,Sameer_Alam,20
1071,Minh_Ha_Nguyen,20
1072,Zhiyi_Gao,132
1073,Yali_Zhang,189
1074,Fengpin_Wang,189
1075,Li_Zhang_0040,268
1076,Mihalis_A._Nicolaou,190
1077,Stefanos_Zafeiriou,190
1078,Michael_Barlow,20
1079,Alice_Baird,15
1080,Stefan_Scherer,22
1081,Fang_Wang,19
1082,Ali_Suryaperdana_Agoes,123
1083,Weibin_Wang,19
1084,Hyun_S._Yang,186
1085,Qilei_Li,121
1086,Xue_Zhou,31
1087,Guan\an_Wang,31
1088,Alexander_Panaetov,177
1089,Zhen_Lei_0001,31
1090,Felix_Kok,61
1091,James_Charles,61
1092,Qin_Huang,124
1093,Hitoshi_Tabuchi,182
1094,Mahdi_Rad,4
1095,Jinjia_Wang,189
1096,William_A._P._Smith,9
1097,Libin_Xu,121
1098,Naoto_Akira,146
1099,Hongwei_Yong,109
1100,Federica_Arrigoni,237
1101,Andrea_Fusiello,237
1102,Beatrice_Rossi,237
1103,Maik_Hadorn,159
1104,Hongguang_Zhang,19
1105,Fei_Xue,88
1106,Fei_Yang,122
1107,Stavros_Petridis,15
1108,Hong_Zhang_0013,191
1109,Nilanjan_Ray,191
1110,Zhiyi_Cheng,67
1111,Quan_Kong,146
1112,Xiaochuan_Wang,44
1113,Xiaohui_Liang,44
1114,Hang_Guo,28
1115,Abhishek_Verma,30
1116,Xiaodong_Wang,129
1117,Han_Yu,7
1118,Akane_Sano,7
1119,Mitchell_Dawson,32
1120,Christoffer_Nellåker,32
1121,Xiaofan_Sun,15
1122,Abhineet_Singh,191
1123,Xiaoyi_Zhang,192
1124,Lianwen_Jin,192
1125,Zongwei_Wu,38
1126,Cédric_Demonceaux,38
1127,Xiaofan_Wang,189
1128,Guillaume_Allibert,38
1129,Hansung_Kim,16
1130,Sarah_M._Erfani,124
1131,Christopher_Leckie,124
1132,Hans-Peter_Seidel,32
1133,Mohsen_Yavartanoo,9
1134,Kyoung_Mu_Lee,9
1135,Mohsen_Fayyaz,193
1136,Mahmood_Fathy,193
1137,Golriz_Rezaei,194
1138,Jens_Pfau,194
1139,Michael_Kirley,194
1140,Zuozhuo_Dai,28
1141,Siyu_Zhu_0001,28
1142,Guillaume_Charpiat,195
1143,Yuliya_Tarabalka,195
1144,Hadi_M._Dolatabadi,124
1145,Ping_Tan,28
1146,Abdelaziz_Djelouah,9
1147,George_Drettakis,9
1148,Xiaolin_Zhai,28
1149,Àgata_Lapedriza,7
1150,AbdelMonaem_F._M._AbdAllah,20
1151,Guanwen_Zhang,114
1152,Hala_Lamdouar,32
1153,Haisheng_Su,67
1154,Mohammad_Sadegh_Aliakbarian,11
1155,Mohammad_Sabokrou,193
1156,Gangqiang_Zhao,36
1157,Soma_Minami,13
1158,Saptarshi_Sinha,181
1159,Hao_Zhu_0005,42
1160,Qing_Wang_0006,42
1161,Xingyi_Li,77
1162,Sara_Elkerdawy,191
1163,Mostafa_Elhoushi,191
1164,Hao_Zhou_0012,129
1165,Lei_Li_0005,129
1166,Hao_Xue,106
1167,Gehan_Hao,31
1168,Son_Minh_Nguyen,176
1169,Gan_Zhan,19
1170,Zijia_Wang,103
1171,Qiang_Chen,103
1172,Wenbin_Yang,103
1173,Zhisong_Liu,103
1174,Lukás_Neumann,32
1175,Michelle_Karg,32
1176,Zijie_Meng,60
1177,Yang_Yang_0062,31
1178,Sixue_Gong,0
1179,Monica_Perusquía-Hernández,74
1180,Kenji_Suzuki_0002,74
1181,Gianfranco_Doretto,197
1182,Donald_A._Adjeroh,197
1183,Long_Chen,198
1184,Feng_Su,198
1185,Gernot_Riegler,45
1186,Qiuhong_Ke,155
1187,Silvan_Mertes,17
1188,Siyu_Xia,28
1189,Xin_Wang_0072,88
1190,Zhimeng_Huang,119
1191,Steve_Bourgeois,98
1192,Safa_Cicek,16
1193,Andrea_Albarelli,237
1194,Wenbo_Li,36
1195,Siwei_Lyu,36
1196,Yang_Zhou,134
1197,Shuyang_Dai,36
1198,Andreas_Enqvist,199
1199,Sanjeev_J._Koppal,199
1200,Yanjie_Liang,11
1201,Shuya_Chen,70
1202,Saeed_Mirghasemi,200
1203,Mengjie_Zhang_0001,200
1204,Ramesh_Kumar_Rayudu,200
1205,Itir_Önal_Ertugrul,5
1206,Emre_Aksan,38
1207,Qiangqiang_Wu,11
1208,Yan_Yan_0001,11
1209,Si_Wu_0002,201
1210,Hau-San_Wong,201
1211,Ian_Cherabier,42
1212,Sezer_Karaoglu,131
1213,Theo_Gevers,131
1214,Wendong_Wang,180
1215,Leimin_Tian,17
1216,Catherine_Lai,17
1217,Johanna_D._Moore,17
1218,Wenhao_Wu,201
1219,Jan_Bednarík,11
1220,Jan_B._F._van_Erp,15
1221,Anne-Marie_Brouwer,15
1222,Yasir_Latif,11
1223,Qi_Li,16
1224,Anh_Nguyen,16
1225,Weijia_Wu,124
1226,Javad_Amirian,112
1227,Anil_Bas,9
1228,Dong-ju_Jeong,202
1229,Nam_Ik_Cho,202
1230,Michael_Thomas_Knierim,139
1231,Saber_Mohammed_Elsayed,20
1232,Weixuan_Wang,203
1233,Haifeng_Hu_0001,203
1234,Zhihong_Chen,203
1235,Iulia_Lefter,22
1236,Catholijn_M._Jonker,22
1237,Nicolas_Girard,195
1238,Michael_Katz_0001,204
1239,Shirin_Sohrabi,204
1240,Stylianos_Moschoglou,190
1241,Dusan_Knop,205
1242,Simon_Schierreich,205
1243,Weipeng_Xu,32
1244,Stylianos_Ploumpis,190
1245,Seyed_Mojtaba_Marvasti-Zadeh,145
1246,Nathaniel_Chodosh,3
1247,Erica_Volta,17
1248,Neil_Joshi,23
1249,Neil_M._Bressler,23
1250,Esperanza_Manrique_Rojas,148
1251,Neska_El_Haouij,7
1252,Salman_Mohamadi,197
1253,Leyla_Zhuhadar,206
1254,Elizabeth_Romero,206
1255,Stefanos_Eleftheriadis,15
1256,Erhan_Gundogdu,169
1257,Hyemin_Lee,37
1258,Amirhossein_Kardoost,173
1259,Robert_Wyatt,206
1260,Nathan_L._Henderson,89
1261,Xilan_Tian,207
1262,Stéphane_Canu,207
1263,Shangfei_Wang,207
1264,Guobing_Wu,207
1265,Shalvi_Dave,208
1266,Bhushan_Trivedi,208
1267,Jordan_Gonzalez,209
1268,Lionel_Prevost,209
1269,Jacqueline_Bourdeau,209
1270,Dimitrios_Ataloglou,90
1271,Gilles_Gasso,207
1272,Hang_Yu,210
1273,Hang_Yi,210
1274,François-Xavier_Bernard,209
1275,Chloé_Le_Bail,209
1276,Derong_Chen,210
1277,Françoise_Détienne,209
1278,Stephanie_Klein_Tuente,22
1279,Stefan_Bogaerts,22
1280,Yan_Zhang_0054,38
1281,Siyu_Tang_0001,38
1282,Toshitaka_Kimura,74
1283,Jenniffer_D._Castillo,149
1284,David_Ávila_Arévalo,149
1285,César_A._Collazos_0001,8
1286,Yan_Zuo,11
1287,Sebastian_Dalleiger,211
1288,Jilles_Vreeken,211
1289,Octavian_Udrea,204
1290,José_L._Arciniegas,8
1291,Chaitanya_Devaguptapu,212
1292,Vineeth_N._Balasubramanian,212
1293,Céline_Clavel,35
1294,Sergiu_Dascalu,213
1295,Sherif_Elfass,213
1296,Michael_J._Baker,209
1297,Yirong_Xue,214
1298,Kai_Niu_0001,214
1299,Celso_M._de_Melo,22
1300,Peter_J._Carnevale,22
1301,Wim_Veling,22
1302,Karen-Inge_Karstoft,22
1303,Georgios_Batzolis,215
1304,Jezabel_R._Garcia,215
1305,Eva_Oliveira,216
1306,Pedro_Martins_0002,216
1307,Cristina_Bustos,7
1308,Javier_Borge-Holthoefer,7
1309,Hang_Qi,15
1310,Kartik_Audhkhasi,15
1311,Nicolas_Mollet,217
1312,Ryad_Chellali,217
1313,Josh_Belanich,15
1314,Carrie_Heike,5
1315,Matthew_L._Speltz,5
1316,Brian_Eoff,15
1317,Yaqing_Ding_0001,2
1318,Zuzana_Kukelova,2
1319,Alberto_Bernacchia,215
1320,Jacek_Naruniec,218
1321,Michal_Daniluk,218
1322,Brendan_Jou,15
1323,Shilong_Cui,219
1324,Benjamin_Cullen,219
1325,Alan_Cowen,15
1326,Gongping_Chen,220
1327,Yu_Dai,220
1328,Albert_Solé-Ribalta,7
1329,Sara_Evensen,221
1330,Yoshihiko_Suhara,221
1331,Nancy_Fulda,219
1332,Liangjun_Zhang,55
1333,Peijing_Rong,222
1334,Kun_Qian_0003,222
1335,Tom_Kelly,45
1336,Goce_Trajcevski,223
1337,Kunpeng_Zhang,223
1338,Ting_Zhong,223
1339,João_Regateiro,16
1340,Vasileios_Gkitsas,90
1341,Danda_Pani_Paudel,38
1342,Casey_Dugan,224
1343,Qian_Pan,224
1344,Yuchao_Dai,55
1345,Melanie_Piot,209
1346,Thybault_Alabarbe,209
1347,Da-Shan_Shiu,215
1348,James_Gibson,26
1349,Casady_Bowman,84
1350,Abdullah_Mueen_0001,84
1351,Hannes_Ritschel,17
1352,Bin_Hu_0001,222
1353,Jimit_Mahadevia,208
1354,Michael_Sutterer,225
1355,Olaf_Droegehorn,225
1356,Di_Wu,17
1357,Mike_J._Chantler,17
1358,Jiarun_Cao,226
1359,Liming_Gao,226
1360,Stefano_Padilla,17
1361,Ting-I_Wu,17
1362,Elisa_Ricci_0001,11
1363,Weilin_Wan_0001,227
1364,Tanner_Schmidt,227
1365,Jaekyum_Kim,228
1366,Jun_Won_Choi,228
1367,Yecheol_Kim,228
1368,Hrishikesh_Rao_0001,229
1369,Mark_A._Clements,229
1370,Harsimrat_Singh,17
1371,Gil_Avraham,11
1372,Douglas_Atkinson,17
1373,Wei-Cheng_Lin,26
1374,Carlos_Busso,26
1375,Olga_Sorkine-Hornung,38
1376,Maki_Sugimoto,74
1377,Gerard_Pons-Moll,32
1378,Victor_Fragoso,42
1379,Matthew_A._Turk,42
1380,Michael_Perlmutter,29
1381,Klaus_David,225
1382,Daniel_Barath,2
1383,Joseph_F._Grafsgaard,89
1384,Kristy_Elizabeth_Boyer,89
1385,Jaebok_Kim,15
1386,Khiet_P._Truong,15
1387,Diane_Marie_C._Lee,178
1388,Andrei_Coronel,178
1389,Michael_Maksimouski,84
1390,Chongwen_Wang,226
1391,Chang_Yan,222
1392,Qunxi_Dong,222
1393,Gerhard_Hagerer,15
1394,Klaus_R._Scherer,15
1395,Dieter_Fox,227
1396,Fuze_Tian,222
1397,Jaiteg_Singh,230
1398,Maninderjit_Singh_Khanna,230
1399,Xiaokun_Jin,222
1400,Romain_Brégier,9
1401,Yanan_Zhao,222
1402,Roland_Goecke,39
1403,Michael_Wagner_0004,39
1404,Jessica_O._Sugay,178
1405,Zhiqiang_He_0001,214
1406,Mathias_Funk,231
1407,Stefan_Link,231
1408,Michael_Breakspear,39
1409,Hao_Huang_0003,11
1410,Philip_Hoyer,231
1411,Gordon_Parker,39
1412,Yu_Ma,222
1413,Junbo_Yin,55
1414,Esra_Ataer_Cansizoglu,45
1415,Yuichi_Taguchi,45
1416,Yeqi_Jia,222
1417,Carmen_Branje,84
1418,Fan_Zhou_0002,223
1419,Dongrui_Wu,232
1420,Chun-Hsiang_Chuang,232
1421,Béatrice_Biancardi,17
1422,Jason_Jerald,233
1423,Frank_Steinicke,233
1424,Mary_C._Whitton,233
1425,Yan_Huang_0008,67
1426,Liang_Wang_0001,67
1427,Fabio_Crosilla,237
1428,Roberto_Vezzani,234
1429,Rita_Cucchiara,234
1430,György_Fazekas,235
1431,Mathieu_Barthet,235
1432,Mark_B._Sandler,235
1433,JunYoung_Gwak,45
1434,Mohamed_Souiai,237
1435,Felix_Burkhardt,15
1436,Yeganeh_Nasiri,219
1437,Xiaohong_Chen,236
1438,Zhao_Ma,236
1439,Caihong_Zhang,138
1440,Shaoping_Wang,138
1441,Ryo_Ishii,74
1442,Djamila_Aouada,5
1443,Björn_E._Ottersten,5
1444,Youchen_Fan,236
1445,Yuichi_Yoshida,2
1446,Koichiro_Suzuki,2
1447,Nikolaus_Demmel,237
1448,Mohamed_Chetouani,17
1449,Christophe_Stolz,38
1450,Tieniu_Tan,67
1451,Saurabh_Hinduja,5
1452,Michael_Harville,28
1453,Yasuyuki_Matsushita,28
1454,Mary_Weng,29
1455,Bruna_Petreca,17
1456,Vidhyasaharan_Sethu,129
1457,Eliathamby_Ambikairajah,129
1458,Chintan_Shah,28
1459,Brian_Curless,237
1460,Steven_M._Seitz,237
1461,Dan_Casas,32
1462,Fabrizio_Maria_Maggi,238
1463,Fabio_Patrizi,238
1464,Mohamed_Yacine_Tsalamlal,35
1465,Tao_Xiang,268
1466,Andrew_Emerson,89
1467,Stephen_Dunne,15
1468,Junchao_Xu,15
1469,Guorun_Yang,239
1470,Zhidong_Deng,239
1471,Gurparkash_Singh_Kang,230
1472,Jina_Suh,7
1473,Litton_Whitaker,29
1474,Taoyu_Li,28
1475,Natasha_Jaques,7
1476,Olivier_Pauly,4
1477,Fabio_Mercorio,240
1478,Mario_Mezzanzanica,240
1479,Stephen_Shiller,28
1480,Jun_Shimamura,241
1481,Akira_Kojima,241
1482,Mohammad_Rafayet_Ali,62
1483,Stamatis_Samaras,90
1484,Yabo_Ni,93
1485,Anxiang_Zeng,93
1486,Michael_Bromberg,215
1487,Qian_Wang,215
1488,Federica_Bogo,9
1489,Roddy_Cowie,15
1490,Jeroen_Lichtenauer,15
1491,Jin_Fang,55
1492,Ritwik_Niyogi,215
1493,Mirza_Tahir_Ahmed,45
1494,Carla_A._Wall,29
1495,Quan_Wang_0003,29
1496,Yachen_Zhu,207
1497,Gregorij_Kurillo,242
1498,Ruzena_Bajcsy,242
1499,Yuhang_Lin,243
1500,Jiwei_Zhu,243
1501,Chin-Teng_Lin,232
1502,Angel_Domingo_Sappa,9
1503,James_R._Williamson,7
1504,Thomas_F._Quatieri,7
1505,Ronald_M._Epstein,62
1506,Grafika_Jati,244
1507,Wisnu_Jatmiko,244
1508,Greg_Paperin,245
1509,David_G._Green,245
1510,Suzanne_Sadedin,245
1511,Rodrigo_Ortiz_Cayon,9
1512,Tania_G._Leishman,245
1513,Nan_Lu,243
1514,Hyeran_Byun,28
1515,Evi_Micha,104
1516,Jannik_Peters_0001,104
1517,Nikolaos_Nikolaidis_0001,190
1518,Ioannis_Pitas,190
1519,Yatin_Dandi,246
1520,Luis_Barba,246
1521,Dirk_K._J._Heylen,15
1522,Martin_Jaggi,246
1523,Qiang_Ji,207
1524,Tian_Fang,28
1525,Long_Quan,28
1526,Michael_Heck,247
1527,Satoshi_Nakamura_0001,247
1528,Hideo_Saito,2
1529,Ikuro_Sato,2
1530,Sakriani_Sakti,247
1531,Koichiro_Yoshino,247
1532,Mohammad_Rouhani,9
1533,Dongfang_Li,248
1534,Qingcai_Chen,248
1535,Michael_J._Black,38
1536,Seunggyu_Chang,249
1537,Jungchan_Cho,249
1538,Carl_Olsson,250
1539,Kalle_Åström,250
1540,Julian_Tanke,4
1541,Guancheng_Li,131
1542,Xin_Wang,131
1543,Songhwai_Oh,249
1544,Yasutaka_Furukawa,237
1545,Xiaoyan_Wang,251
1546,Yuanxia_Shen,251
1547,Kazuhiro_Otsuka,74
1548,Fernando_Silveira,153
1549,Dong_Yuan,113
1550,Wei_Bao,113
1551,T._Zhu,251
1552,Weixuan_Chen,7
1553,Myung_Hwan_Seo,252
1554,Youngki_Shin,252
1555,Michelle_Brachman,224
1556,Mattia_Rossi,45
1557,Friedrich_Fraundorfer,45
1558,Jinhui_Chen,253
1559,Tetsuya_Takiguchi,253
1560,Yasuo_Ariki,253
1561,Vincent_Verstraete,254
1562,Piet_Demeester,254
1563,Kristof_Thys,254
1564,Chong_Min_Lee,62
1565,Swapna_Somasundaran,62
1566,Elizabeth_Camilleri,22
1567,Jianfei_Wang,255
1568,Xianglei_Zhu,255
1569,Tony_Tung,9
1570,Francisco_A._Madera,256
1571,A._M._Day,256
1572,Stephen_D._Laycock,256
1573,Vladyslav_Usenko,237
1574,Emer_Gilmartin,35
1575,Nick_Campbell_0001,35
1576,Xia_Liang,257
1577,Junmin_Wu,257
1578,Heng-Yi_Li,93
1579,Alon_Y._Halevy,221
1580,Saran_Mumick,221
1581,Vivian_Li,221
1582,Wang-Chiew_Tan,221
1583,Francesco_Chiariello,238
1584,Vagia_Tsiminaki,42
1585,Francesco_Croce,258
1586,Maksym_Andriushchenko,258
1587,Jinglu_Liu_0003,259
1588,Qijing_Yu,259
1589,Hyowon_Ha,260
1590,In-So_Kweon,260
1591,Matthias_Hein_0001,258
1592,Naman_D._Singh,258
1593,Nicolas_Flammarion,258
1594,Maurizio_Garbarino,22
1595,Andrea_Bonarini,22
1596,Hong-Ren_Su,4
1597,Youngjung_Uh,28
1598,Ole-Christoffer_Granmo,261
1599,Morten_Goodwin,261
1600,Sandy_El_Helou,262
1601,Denis_Gillet,262
1602,Antonin_Sulc,18
1603,Nico_Marniok,18
1604,Frederick_C._Harris_Jr.,213
1605,Marcel_Karam,213
1606,Rana_El_Kaliouby,7
1607,Yanfang_Ye_0001,7
1608,Liang_Zhao_0002,7
1609,Christian_Webersik,261
1610,Parikshit_Sakurikar,263
1611,P._J._Narayanan,263
1612,Noor_Shaker,22
1613,Stylianos_Asteriadis,22
1614,Ifigeneia_Mavridou,17
1615,Charles_Nduka,17
1616,Kris_Luyten,254
1617,Tony_Ng,4
1618,Ellen_Seiss,17
1619,Emili_Balaguer-Ballester,17
1620,Matthias_Wimmer,15
1621,Xiujuan_Chai,0
1622,Filip_De_Turck,254
1623,Theodoros_Kostoulas,17
1624,Sandro_Lombardi,42
1625,Xianda_Guo,4
1626,Zheng_Zhu,4
1627,Nicholas_Cummins,15
1628,David_Ferstl,45
1629,Jing_Hu,36
1630,Qi_Song,36
1631,Xi_Wu_0004,36
1632,Hirotane_Ouchida,34
1633,Rui_Prada,22
1634,Pedro_Alexandre_Santos,22
1635,Chun-Min_Chang,26
1636,Yonghyun_Jeong,264
1637,Jongwon_Choi,264
1638,Christine_Le_Scanff,35
1639,Doyeon_Kim,264
1640,Tuanfeng_Y._Wang,268
1641,Niloy_J._Mitra,268
1642,Hitoshi_Niigaki,241
1643,Serge_Couvet,265
1644,Eric_Monacelli,265
1645,Nurul_Lubis,247
1646,Chuchu_Yu,266
1647,Xinmei_Yang,266
1648,Nur_Hamid,244
1649,Christopher_Zach,42
1650,M._Anwar_Ma\sum,244
1651,Max_Paul_Bauer,267
1652,Michael_Resch_0001,267
1653,Christian_Reinbacher,45
1654,Yonghuai_Liu,268
1655,Yitian_Zhao,268
1656,Endri_Dibra,38
1657,Markus_H._Gross,38
1658,Christian_Rupprecht_0001,4
1659,Nozomu_Kasuya,2
1660,Christian_Richardt,32
1661,Martin_Wöllmer,15
1662,Hervé_Luga,269
1663,Yves_Duthen,269
1664,Florian_Grond,270
1665,Stefanie_Blain-Moraes,270
1666,Tamar_Tembeck,270
1667,Sanaz_Taherzadeh,17
1668,Andrea_Kleinsmith,17
1669,Nadia_Robertini,32
1670,Vasundhara_Misal,17
1671,Enrique_Dunn,42
1672,Jan-Michael_Frahm,42
1673,Christian_J._A._M._Willemse,15
1674,Christoffer_Holmgård,22
1675,A._Cengiz_Öztireli,38
1676,Ana_Paiva_0001,22
1677,Jiwan_Han,268
1678,Jingben_Xu,131
1679,Yongtao_Wang,11
1680,Zhi_Tang,11
1681,Junke_Zhang,131
1682,Christian_Sormann,45
1683,X._Y._Zhu,39
1684,Abhinav_Dhall,39
1685,Runxin_Niu,138
1686,Christel_Chamaret,80
1687,Ropar_R._Geocke,39
1688,Michel-Pierre_Jansen,15
1689,Haoren_Cui,136
1690,Pengyu_Zhang,136
1691,Shahin_Amiriparian,15
1692,Jonathan_Boisvert,92
1693,Di_Zhang,136
1694,Chenxi_Zhang,55
1695,Xingang_Pan,32
1696,Jonathan_C._Kim,229
1697,Ishit_Mehta,263
1698,Yiangos_Georgiou,45
1699,Patrik_Persson,250
1700,Vassileios_Balntas,4
1701,Linn_Öström,250
1702,Johnathan_Mell,22
1703,Wen-Li_Wei,165
1704,Jon_G._O._Gjevestad,271
1705,Pål_Johan_From,271
1706,Matteo_Matteucci,22
1707,Jonas_Israel,104
1708,Gang_Yang,272
1709,Hongzhe_Xu,272
1710,Wen_Li,272
1711,Michael_Zillich,16
1712,Markus_Vincze,16
1713,Han_Jiang,266
1714,J._F._Plested,39
1715,Gemma_S._Parra-Dominguez,45
1716,Alex_Mihailidis,45
1717,Babak_Taati,45
1718,Tamás_D._Gedeon,39
1719,Yannis_Katsis,273
1720,Martín_Santillán_Cooper,273
1721,Xinchao_Wang,88
1722,Yunyao_Li_0001,273
1723,Mathieu_Brédif,274
1724,Bruno_Vallet,274
1725,Shilie_He,95
1726,Junbin_Liu,95
1727,Corinna_Coupette,211
1728,Yannick_Hold-Geoffroy,275
1729,Jean-François_Lalonde,275
1730,Ron_Kimmel,237
1731,Alfred_M._Bruckstein,237
1732,Gary_McKeown,17
1733,William_Curran,17
1734,Linghui_Meng_0003,95
1735,Craig_Ferguson,7
1736,Gang_Chen_0002,200
1737,Harry_J._Griffin,17
1738,Ioannis_Caragiannis,104
1739,Nisarg_Shah_0001,104
1740,Matthew_P._Black,26
1741,Patrick_Huber,276
1742,Giuseppe_Carenini,276
1743,Linzi_Xing,276
1744,Patrick_Knöbelreiter,45
1745,Thomas_Pock,45
1746,Eleni_Kroupi,277
1747,Touradj_Ebrahimi,277
1748,Fei_Xia,278
1749,Yixuan_Weng,278
1750,Vincent_Leroy_0003,9
1751,Ingo_Siegert,15
1752,Tomoyuki_Mukasa,9
1753,Noah_Stier,42
1754,Tobias_Höllerer,42
1755,Muhanna_Muhanna,213
1756,Tommaso_Cavallari,19
1757,Tyng-Luh_Liu,102
1758,Tobias_Ritschel_0001,268
1759,Valentin_Enescu,5
1760,Tobias_Harks,279
1761,Michael_Markl_0002,279
1762,Yoann_Baveye,80
1763,Rongfan_Li,223
1764,Jie_Shen_0008,15
1765,Patrick_Thiam,22
1766,Friedhelm_Schwenker,22
1767,Tobias_Baur_0001,17
1768,Yuan_Liao,252
1769,Sharifa_Alghowinem,39
1770,Md._Rashedul_Islam,280
1771,Jong-Myon_Kim,280
1772,Kostas_Kollias,279
1773,Irene_Kotsia,190
1774,Jie_Song_0006,38
1775,Elena_Di_Lascio,281
1776,Silvia_Santini,281
1777,Maike_E._Debus,281
1778,Iro_Laina,4
1779,Patrick_O\Toole,17
1780,Sergey_Zakharov,36
1781,Harald_Kosch,36
1782,Xinhai_Chen,282
1783,Jie_Liu_0002,282
1784,Valeria_Garro,237
1785,Michael_Cebulla,283
1786,Sandro_Rodriguez_Garzon,283
1787,Adarsh_Kappiyath,284
1788,S._Sumitra_0001,284
1789,Kohta_Ishikawa,2
1790,Pin-Yu_Chen,285
1791,Sijia_Liu_0001,285
1792,Arindam_Khan_0001,286
1793,Arnab_Maiti,286
1794,Andrew_J._Davison,287
1795,Stefan_Leutenegger,287
1796,Zhiwei_Xu,11
1797,Thalaiyasingam_Ajanthan,11
1798,Allan_Martin,199
1799,Shkurta_Gashi,281
1800,Markus_Brill,104
1801,Anton_Leontyev,84
1802,Moein_Razavi,84
1803,Kristofer_Henderson,199
1804,Silpa_Vadakkeeveetil_Sreelatha,284
1805,Pierre-Alain_Langlois,9
1806,Lorenzo_Malandri,240
1807,Ann_E._Nicholson,20
1808,Antonio_C._Leite,271
1809,Sai-Kit_Yeung,28
1810,Qian_Wan,282
1811,Katsutoshi_Masai,74
1812,Kerstin_Dautenhahn,288
1813,Paul_Dickerson,288
1814,Ringo_Baumann,289
